websiteSku,convexRecordId,familyId,mediaStatus,renderMode,legacyUrl,releaseBlockers,catalogNotes,platePath,sourceQualityNote
GBCylBlu9RollShBlk,kd72v5tkv4ran1z5d5zwpcxtjd81vfrd,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-black-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9RollShBlk.front-on.webp,
GBCylBlu9RollShnGl,kd7725qj4qyegqqz7fp29kqq4x81tv1e,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9RollShnGl.front-on.webp,
GBCylBlu9RollShnSl,kd7cthp3bwqxwbrb10sksmnshh81tr6y,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9RollShnSl.front-on.webp,
GBCylBlu9RollSlDot,kd7c6dtr5bm8bnkv6nj3m3wrx181vwmn,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-plastic-roller-ball-silver-dot-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9RollSlDot.front-on.webp,
GBCylBlu9RollWht,kd73wkk1fv0mq1147c97t889y581tpm8,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-plastic-roller-ball-white-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9RollWht.front-on.webp,
GBCylBlu9SpryBlk,kd72frchgqaqc1fddwa70evg1h81tpv3,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-black-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9SpryBlk.front-on.webp,
GBCylBlu9SpryGl,kd7awzqvsq2375kkwcftptncen81v0mj,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-gold-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9SpryGl.front-on.webp,
GBCylBlu9SpryMattSl,kd7et013cjx16033k57ej9nrwn81v3ag,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-matte-silver-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9SpryMattSl.front-on.webp,
GBCylBlu9SpryRd,kd715rss9pd86j3gasr8pezbc181tzek,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-red-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9SpryRd.front-on.webp,
GBCylBlu9SpryShSl,kd70nf075k91pyx9xmev8a4fas81tat4,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-shiny-silver-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9SpryShSl.front-on.webp,
GBCylBlu9SpryTur,kd70fergvy7xhf867kb7t8yenx81tr4s,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-turquoise-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/GBCylBlu9SpryTur.front-on.webp,
LBCylBlu9LtnBlk,kd790pabdn6sqgh133pb5j0y9x81vbat,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-lotion-pump-black-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/LBCylBlu9LtnBlk.front-on.webp,
LBCylBlu9LtnGl,kd7387f1v7frm260wt35ny2kqh81tqyq,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-lotion-pump-gold-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/LBCylBlu9LtnGl.front-on.webp,
LBCylBlu9LtnMattSl,kd71fyapmxjffk5evcrptbyysh81v2qe,cylinder-9ml-cobalt-blue-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-lotion-pump-matte-silver-trim-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-cobalt-blue-17-415/LBCylBlu9LtnMattSl.front-on.webp,
GBTallCylFrst9BlkShSht,kd7edj9f88psr2s9e3ktw03gg98dm9vv,cylinder-9ml-frosted-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=9&OPTinv_id=4071,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9BlkShSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCylFrst9BlkSht,kd7ctqaa3zxjr8ery6nqy5g4ad81v4f3,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-short-black-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9BlkSht.front-on.webp,
GBTallCylFrst9CuSht,kd7ft8qxfyr1tg0p8phs019eyn8dmw8q,cylinder-9ml-frosted-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=9&OPTinv_id=4072,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9CuSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCylFrst9Gl,kd79nr6rswgyt4na52nyjqb19181t0yx,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9Gl.front-on.webp,
GBTallCylFrst9GlMattSht,kd73ckh554fcv571fvdmb0tthh8dmk59,cylinder-9ml-frosted-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=9&OPTinv_id=4073,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9GlMattSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCylFrst9GlSht,kd76esms864ehg8bn3jgnb379s8dnvm9,cylinder-9ml-frosted-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=9&OPTinv_id=4074,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9GlSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCylFrst9MtlRollBlkDot,kd73nza7s81ycrbm45f9r0d77n81tq76,cylinder-9ml-frosted-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9MtlRollBlkDot.front-on.webp,Merged master PSD
GBTallCylFrst9MtlRollBlkSh,kd711m7vhe5p496zdw7vrmng5x81t5zk,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-plug-black-shiny-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9MtlRollBlkSh.front-on.webp,
GBTallCylFrst9MtlRollCuMatt,kd71sp23yxmxwc68eteytr5p3d81vx2y,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-plug-matte-copper-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9MtlRollCuMatt.front-on.webp,
GBTallCylFrst9MtlRollGlMatt,kd7axtf7w816qmxhsrfcy8qe3981v338,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-plug-matte-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9MtlRollGlMatt.front-on.webp,
GBTallCylFrst9MtlRollGlSh,kd7bk0f0a0hv6wzhy73ncvnby981t4sh,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-plug-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9MtlRollGlSh.front-on.webp,
GBTallCylFrst9MtlRollPinkDot,kd735kfvnb2d2c5gs3pzwqccdd81txkw,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9MtlRollPinkDot.front-on.webp,
GBTallCylFrst9MtlRollSlDot,kd76j5wxk3qjdft8e6d2bxdtpx81vfae,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-plug-silver-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9MtlRollSlDot.front-on.webp,
GBTallCylFrst9MtlRollSlMatt,kd76rws3emq82v617hqk0ef0tn81twg2,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-plug-matte-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9MtlRollSlMatt.front-on.webp,
GBTallCylFrst9MtlRollSlSh,kd74w3ek8mg0wz9fm39c50w4th81vcm7,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-plug-shiny-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9MtlRollSlSh.front-on.webp,
GBTallCylFrst9RollBlkDot,kd7f3bewszmwtyxaxb8d3esahn81txze,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-plastic-roller-ball-plug-black-shiny-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9RollBlkDot.front-on.webp,
GBTallCylFrst9RollBlkSh,kd746v8kzxf3qcprgws3nrgqm581vj3s,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-plastic-roller-ball-plug-black-shiny-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9RollBlkSh.front-on.webp,
GBTallCylFrst9RollCuMatt,kd7c3m9q4w6av1t4ja9dmf1rg581vffz,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-plastic-roller-ball-plug-matte-copper-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9RollCuMatt.front-on.webp,
GBTallCylFrst9RollGlMatt,kd73jcpry9jyhqjwka2tt06vm581tppn,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-plastic-roller-ball-plug-matte-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9RollGlMatt.front-on.webp,
GBTallCylFrst9RollGlSh,kd745mqhny9pp37q1kt0g87tn181vndg,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-plastic-roller-ball-plug-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9RollGlSh.front-on.webp,
GBTallCylFrst9RollPinkDot,kd72rp0qkq85etw93ae4bcvpfs81tjzk,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-plastic-roller-ball-plug-pink-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9RollPinkDot.front-on.webp,
GBTallCylFrst9RollSlDot,kd79hvc64efbj45pb4zyx2w75181tr8g,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-plastic-roller-ball-plug-silver-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9RollSlDot.front-on.webp,
GBTallCylFrst9RollSlMatt,kd73wps9bt5zky8xhpe8nrkcnn81vfg9,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-plastic-roller-ball-plug-matte-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9RollSlMatt.front-on.webp,
GBTallCylFrst9RollSlSh,kd784bbcz5s7b30bbwyy73z7yd81vm4g,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-plastic-roller-ball-plug-shiny-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9RollSlSh.front-on.webp,
GBTallCylFrst9Sl,kd70h2mk58jr1mcq2yqgdm12yn81tsb4,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-shiny-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9Sl.front-on.webp,
GBTallCylFrst9SlMattSht,kd7cb31r4kp5f4gwq00qk7fkwh8dmnws,cylinder-9ml-frosted-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=9&OPTinv_id=4075,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SlMattSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCylFrst9SlSht,kd79sr2mkqxzfk7c8t9s95c5dn8dm7mn,cylinder-9ml-frosted-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=9&OPTinv_id=4076,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SlSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCylFrst9SpryBlkMatt,kd7dse5547ss7g07nfy4k6vxqn81vgn4,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-matte-black-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SpryBlkMatt.front-on.webp,
GBTallCylFrst9SpryBlkSh,kd72vccc9pvjg7kjh3nw1anr2x81ta5f,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-shiny-black-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SpryBlkSh.front-on.webp,
GBTallCylFrst9SpryBluMatt,kd7cmxmxzwrsjbv9va2sebkg2181te0x,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-matte-blue-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SpryBluMatt.front-on.webp,
GBTallCylFrst9SpryCuMatt,kd7cbxw2n8gn888pyc169zjf9d81vpx1,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-matte-copper-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SpryCuMatt.front-on.webp,
GBTallCylFrst9SpryGlMatt,kd7bs5m46d8p1324gsgrn9mess81tmz5,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-matte-gold-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SpryGlMatt.front-on.webp,
GBTallCylFrst9SpryGlSh,kd76r72n08bqqmdbvc6akp2xsx81vnxt,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-shiny-gold-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SpryGlSh.front-on.webp,
GBTallCylFrst9SprySlMatt,kd78fv948b4ekecztgxngzyhdx81tqr3,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-matte-silver-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SprySlMatt.front-on.webp,
GBTallCylFrst9SprySlSh,kd7e8e2j2cg1gbbfs532qjb9y981t2cr,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-shiny-silver-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9SprySlSh.front-on.webp,
GBTallCylFrst9WhtSht,kd73wg5wq047e5w00x3ga2xepn81t7t9,cylinder-9ml-frosted-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-short-white-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-13-415/GBTallCylFrst9WhtSht.front-on.webp,
GBCylFrst9MtlRollBlkDot,kd7eby8ttqxc785z3zghpb5h2181thwp,cylinder-9ml-frosted-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-black-dot-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-17-415/GBCylFrst9MtlRollBlkDot.front-on.webp,
GBCylFrst9MtlRollMattCu,kd7bfvya8zf4d87yprsfkpsq3d81vqes,cylinder-9ml-frosted-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-matte-copper-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-17-415/GBCylFrst9MtlRollMattCu.front-on.webp,
GBCylFrst9MtlRollMattGl,kd76ts32scfnk8q6gtb47c9vj581tc69,cylinder-9ml-frosted-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-matte-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-17-415/GBCylFrst9MtlRollMattGl.front-on.webp,
GBCylFrst9MtlRollMattSl,kd7f8j1238mnhepbkx0aydh95581vtmh,cylinder-9ml-frosted-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-matte-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-17-415/GBCylFrst9MtlRollMattSl.front-on.webp,
GBCylFrst9MtlRollPnkDot,kd7ejdxgf0a954a7nx5x25p91n81vmyn,cylinder-9ml-frosted-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-pink-dot-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-17-415/GBCylFrst9MtlRollPnkDot.front-on.webp,
GBCylFrst9MtlRollShBlk,kd74cv4pfsbr70047ybsarczpn81v6gf,cylinder-9ml-frosted-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-shiny-black-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-17-415/GBCylFrst9MtlRollShBlk.front-on.webp,
GBCylFrst9MtlRollShnGl,kd7643zfat3gxfd68md9ebszw581tjat,cylinder-9ml-frosted-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-frosted-glass-bottle-metal-roller-ball-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-frosted-17-415/GBCylFrst9MtlRollShnGl.front-on.webp,
